time,text,channel_id
2024-04-09 20:06:56,"SHORT #VTBR from 0.02352 р. stop loss 0.02385 р.  1h TF. Локально по данному активу наблюдается восходящий тренд движения, после обновления максимума 0,024 цена не смогла закрепится выше него и сильно упала активность покупателя, цену закруглили в шорт к ранее оставленному каскаду минимумов, ожидаю увидеть продолжения шорта с потенциалом к зоне интереса покупателя на отметке 0,022700  По вопросам сотрудничества писать сюда.  Открыть график | #ПробойУровня",-1001280426654
2024-04-09 15:10:14,"#FIXP крупная заявка на покупку 45к лотов (14 341 500 руб) по цене 318.7 До плотности 0 пунктов (0,000%)  Устанавливайте бесплатный терминал для скальпинга CScalp и следите за плотностями в режиме реального времени.  Как отрабатывать такие ситуации смотрите здесь",-1001280426654
2024-04-09 14:10:40,LONG #ROLO from 1.29 р. stop loss 1.05 р.  4h TF. Пробой треугольника вверх с последующим ретестом нисходящей трендовой линии и с последующим пробоем сопротивления на 1.2868 р. Плюс заходят большие объёмы в данную бумагу. Так же оттолкнулись от восходящей трендовой линии и закрепились над ema 100 и ema 200. Потенциал роста 30%. Цель - 1.65 р.  Сигналы для криптотрейдеров здесь.  Открыть график | #Треугольник,-1001280426654
2024-04-09 12:22:00,"SHORT #GLTR from 761.05 р. stop loss 763.6 р.  15m TF. Бумага находится в нисходящем тренде, так же перекрыла гэп и сформировала наклонку плюс объемы падают. Жду поджатие к горизонтальному уровню 761,05 на пересечении с наклонкой и буду заходить в пробой. Цель снять каскад. Стоп желательно за локальную проторговку, когда нарисует.  Канал с новостями CScalp en/ru.  Открыть график | #ПробойНаклонки",-1001280426654
2024-04-09 11:21:30,"LONG #LSRG from 1 123 р. stop loss 1 120 р.  5m TF. Бумага показывает активный рост, так же заходят объемы. Жду 4й подход к уровню 1123,0 и буду заходить в пробой, цель взять импульс.стоп исходя из вашего РМ.  Бесплатный терминал для скальпинга здесь.  Открыть график | #ПробойУровня",-1001280426654
2024-04-09 10:24:01,"🔤🔤🔤🔤 🔤🔤🔤🔤🔤🔤  09.04 в 11:00 (МСК) на YouTube-канале CScalp TV проведем стрим: ""Торгуем вместе""  Ведущий - Алёна Макарова. Преподаватель Школы Трейдинга Кинглаб. Опыт торговли: 4 года. Успешно торгует Московскую биржу (акции, фьючи, валюту) и рынок криптовалют. Профессиональный рекорд: 5,2 млн рублей за 1 месяц и 3,2 млн рублей за 1 день  Посмотреть стрим можно будет здесь🔗",-1001280426654
2024-04-09 09:47:53,"SHORT #SNGSP from 68.13 р. stop loss 68.35 р.  15m TF. Актив обновил минимумы на объемах. Цена сходила на ретест без обновления максимума, что говорит о слабости покупателей. Закрепились ниже наклонного уровня и POC. Ожидаю продолжение падения. Цели в районе 67.45  Бесплатный терминал для скальпинга здесь.  Открыть график | #ПробойНаклонки",-1001280426654
2024-04-09 09:42:46,LONG #MGNT from 8 000 р. stop loss 7 985 р.  15m TF. Актив находится в восходящем тренде. Цена уперлась в планку на круглом числе. Также наблюдаем поджатие к этому уровню. Закрепились выше POC. Ожидаю пробой с открытия. Цели в районе 8050  Бесплатный терминал для скальпинга здесь.  Открыть график | #Треугольник,-1001280426654
2024-04-08 20:39:26,"SHORT #TATN from 708 р. stop loss 715 р.  1h TF. Глобально данный актив стоит в боковику, после локального роста наблюдаем сильное падение активности от покупателя а так же формирование снизу отмеченной ликвидности, каскад локальных уровней + наклонная с поджатием к ней, ожидаю увидеть импульсное повышение активности продавца и снижение к зоне интереса покупателя на отметке 688 откуда можем получить реакцию  Стать автором канала en/ru.  Открыть график | #ПробойНаклонки",-1001280426654
2024-04-08 20:33:06,"LONG #CHMF from 1 850 р. stop loss 1 817 р.  1h TF. Глобально данный актив находится в восходящем тренде движения, получили коррекцию к зоне интереса покупателя и на текущих ожидаю увидеть продолжения восходящего движения, цена сформировала часовую наклонную с несколькими касаниями а так же поджатие к ней на младших ТФ, после пробоя наклонной потенциал роста рассматриваю к отметке 1920 после обновления 1d максимума  По вопросам сотрудничества писать сюда.  Открыть график | #ПробойНаклонки",-1001280426654
2024-04-08 18:24:59,"LONG #PHOR from 6 730 р. stop loss 6 712 р.  15m TF. После небольшой коррекции актив вернулся в восходящий тренд. Цена пробила наклонный уровень, также закрепились выше POC. Сверху есть хороший уровень в сопротивлении, ожидаю пробой. Цели в районе 6791  Стать автором канала en/ru.  Открыть график | #ПробойУровня",-1001280426654
2024-04-08 18:20:39,LONG #RUAL from 39.2 р. stop loss 38.8 р.  15m TF. Актив находится в восходящем тренде. Цена сформировала треугольник. Закрепились выше уровня POC. Ожидаю пробой уровня сопротивления и движение выше. Цели в районе 40.3  Стать автором канала en/ru.  Открыть график | #Треугольник,-1001280426654
2024-04-08 17:35:29,"LONG #NMTP from 13 р. stop loss 12.97 р.  15m TF. Бумага растет и сформировала хай на круглом уровне 13,000 , так же было несколько подходов. Жду подход к данному уровню и на активности ленты буду заходить в разъедание плотности на данном уровне. Цель взять импульс, стоп исходя из вашего РМ.  Discord-сервер CScalp здесь.  Открыть график | #ПробойУровня",-1001280426654
2024-04-08 17:25:07,"LONG #LKOH from 7 783.5 р. stop loss 7 762.5 р.  1h TF. Бумага находится в восходящем тренде и сформировала хай на уровне 7783,5 , жду подход цены к уровню и буду заходить в пробой. Цель взять импульс, стоп исходя из вашего РМ.  Бесплатный терминал для скальпинга здесь.  Открыть график | #ПробойУровня",-1001280426654
2024-04-08 11:10:01,"🔤🔤🔤🔤 🔤🔤🔤🔤🔤🔤  08.04 в 12:00 (МСК) на YouTube-канале CScalp TV проведем стрим: ""Торгуем вместе""  Ведущий - Дмитрий Малышев. Преподаватель школы трейдинга А-Лаб. Действующий трейдер А-Лаб с 2020 года. Имеет 16-летний опыт торговли. Профессиональный рекорд: 300 000 рублей за 1 месяц и 175 000 за 1 день.  Посмотреть стрим можно будет здесь🔗",-1001280426654
2024-04-07 20:37:30,"LONG #GAZP from 164 р. stop loss 162 р.  15m TF. Глобально данный актив находится в боковику, на текущих наблюдаем формирование более локального часового боковика после импульсного роста, минимумы не обновляем + цену отлично поджали под 5М наклонную, активность покупателя всё так же остается достаточно высокая, ожидаю увидеть лонг в пробой данной формации и потенциал роста к отметке 167  Бесплатный курс трейдинга en/ru.  Открыть график | #ПробойУровня",-1001280426654
2024-04-07 20:28:36,"LONG #SBERP from 308 р. stop loss 305 р.  15m TF. Данный актив продолжает торговаться в восходящем тренде движения, важные минимумы цена не обновляет, присутствует повышенная активность покупателя а так же высокие торговые обьемы, локально наблюдаем формирование боковика внутри которого цену постепенно поджимают к сопротивлению, снизу перекрыли ранее оставленный часовой имбаланс, ожидаю увидеть продолжения текущего тренда и потенциал роста в данной ситуации к отметке 311  Бесплатный терминал для скальпинга здесь.  Открыть график | #ПробойУровня",-1001280426654
2024-04-07 09:51:05,LONG #AGRO from 1 467.2 р. stop loss 1 449 р.  15m TF. Наблюдаем коррекцию на активе. Цена сформировала наклонный уровень с несколькими касаниями. Сделали ложный закол локальных минимумов. Поджимаемся к наклонному уровню. Ожидаю пробой. Цели в районе 1520  По вопросам сотрудничества писать сюда.  Открыть график | #ПробойНаклонки,-1001280426654
2024-04-07 09:40:35,SHORT #POLY from 337.2 р. stop loss 340.6 р.  15m TF. После роста актив ушел на коррекцию. Цена сформировала треугольник. Закрепились ниже POC. Ожидаю пробой уровня поддержки и движение ниже. Цели в районе 328.8  Канал CScalp на YouTube en/ru.  Открыть график | #Треугольник,-1001280426654
2024-04-05 20:43:34,"LONG #LKOH from 7 750 р. stop loss 7 730 р.  15m TF. Данный актив продолжает сохранять за собой восходящий тренд движения ещё с отметок 7200, минимумы цена не обновляет, наблюдаем на текущих формирование локального каскада в лонг, покупатель отлично откупил цену, торговые обьемы присутствуют повышенные, со следующего подхода к отмеченному ближайшему часовому максимуму ожидаю увидеть повышение активности покупателя и импульсное продолжения лонга с потенциалом к отметке 7820  По вопросам сотрудничества писать сюда.  Открыть график | #ПробойУровня",-1001280426654
2024-04-05 20:35:35,"LONG #AFLT from 49.8 р. stop loss 48.3 р.  15m TF. Данный актив продолжает торговаться в восходящем тренде движения, присутствует достаточно высокая импульсная активность от покупателя а так же высокие торговые обьемы, цена несколько дней стоит в боковику внутри которого сверху оставили большой пул ликвидности за отметкой 51,4, на текущих наблюдаем закругление цены в лонг после перекрытия 1h imbalance, ожидаю увидеть продолжения текущего тренда с потенциалом движения к отметке 52  Стать автором канала en/ru.  Открыть график | #ПробойУровня",-1001280426654
2024-04-05 14:14:29,"SHORT #IRAO from 4.24 р. stop loss 4.27 р.  15m TF. Актив обновил локальные минимумы, что говорит о слабости покупателей. Цена вернулась на ретест наклонного уровня. Также закрепились ниже уровня POC. Ожидаю отскок и движение ниже. Цели в районе 4.149  Стать автором канала en/ru.  Открыть график | #Треугольник",-1001280426654
2024-04-05 14:08:26,LONG #SNGSP from 66.59 р. stop loss 66.24 р.  15m TF. Бумага находится в восходящем движении. Сверху сформировался хороший каскад уровней. Цена закрепилась выше уровня POC. Ожидаю пробой уровней и движение выше. Цели в районе 67.6  Бесплатный терминал для скальпинга здесь.  Открыть график | #ПробойУровня,-1001280426654
2024-04-05 11:56:51,"#HNFG крупная заявка на продажу 14к лотов (10 430 000 руб) по цене 745.0 До плотности 89 пунктов (1,260%)  Устанавливайте бесплатный терминал для скальпинга CScalp и следите за плотностями в режиме реального времени.  Как отрабатывать такие ситуации смотрите здесь",-1001280426654
2024-04-05 11:49:08,"LONG #RNFT from 242.9 р. stop loss 241.9 р.  30m TF. Бумага находится в восходящем тренде и сформировала каскад из уровней. Так же ранее выдавал сетап от зоны покупателя, где цена отскочила и сейчас торгуется перед уровнем 242,9 , жду локального поджатия к данному уровню и буду заходить в пробой. Цель снять каскад, стоп исходя из вашего РМ.  Бесплатный терминал для скальпинга здесь.  Открыть график | #ПробойУровня",-1001280426654
2024-04-05 11:31:38,"LONG #LKOH from 7 783.5 р. stop loss 7 773.5 р.  30m TF. Бумага находится в восходящем тренде и сформировала хай на уровне 7783,5. Жду подход к данному уровню и буду заходить в пробой. Цель взять импульс, стоп исходя из вашего РМ.  Discord-сервер CScalp здесь.  Открыть график | #ПробойУровня",-1001280426654
2024-04-04 20:48:50,"LONG #SNGSP from 67.15 р. stop loss 65.6 р.  1h TF. Данный актив находится в восходящем тренде движения, цена достаточно уверенно растёт не обновляя минимумы, после импульса на текущих наблюдаем формирование часового боковика, активность покупателя сохраняется высокая, в обе стороны имеем ликвидность, для продолжения уверенного лонга ожидаю увидеть для начала вынос в шорт после чего ускорение цены и поджатие к сопротивлению, потенциал роста в данной ситуации рассматриваю к отметке 69  По вопросам сотрудничества писать сюда.  Открыть график | #ПробойУровня",-1001280426654
2024-04-04 20:16:59,"LONG #NLMK from 223.5 р. stop loss 220 р.  1h TF. Данный актив продолжает торговаться в восходящем тренде движения, минимумы цена не обновляет, на текущих наблюдаем формирование боковика внутри которого мы имеем работу с ближайшей ликвидностью снизу и поджатие под отмеченный уровень с двух касаний, активность покупателя остается достаточно неплохая, ожидаю увидеть пробой уровня в лонг с потенциалом движения к отметке 230  По вопросам сотрудничества писать сюда.  Открыть график | #ПробойУровня",-1001280426654
2024-04-04 14:45:03,"#ROSN крупная заявка на продажу 172к лотов (99 760 000 руб) по цене 580.00 До плотности 15 пунктов (0,129%)  Устанавливайте бесплатный терминал для скальпинга CScalp и следите за плотностями в режиме реального времени.  Как отрабатывать такие ситуации смотрите здесь",-1001280426654
2024-04-04 14:13:14,"Отправляйте сигналы и получайте вознаграждения!  Чтобы стать автором и отправить сигнал: ➖ Перейдите в @‌CScalp_bot; ➖ Нажмите кнопку ""Настройки""; ➖ Нажмите кнопку ""Стать автором канала сигналов""; ➖ Выберите канал, автором которого хотите стать; ➖ Нажмите кнопку ""Создать сигнал""; ➖ Выберите канал, в котором будет публиковаться сигнал; ➖ Отправьте сигнал следуя инструкции от бота.  Вознаграждение: ссылка под каждым сигналом автора или оплата в USDT.  Подробнее читайте на нашем сайте 🔗   Остались вопросы? Пишите в комментарии под этим постом.",-1001280426654
2024-04-04 13:02:05,"LONG #BELU from 6 190 р. stop loss 6 175 р.  30m TF. Бумага находится в восходящем тренде и сформировала хай на уровне 6190, так же был захват ликвидности в виде (вынос лонгистов). Жду поджатия цены к данному у ровню и буду заходить в пробой. Цель взять импульс, стоп исходя из вашего РМ.  Бесплатный терминал для скальпинга здесь.  Открыть график | #ПробойУровня",-1001280426654
2024-04-04 12:52:09,"LONG #IRAO from 4.3285 р. stop loss 4.3215 р.  1h TF. Бумага находится в восходящем тренде и сформировала хай на уровне 4,3285 , так же зашли объемы. Жду поджатие цены на локальных ТФ м1-м5 и буду заходить в пробой. Цель взять импульс, стоп исходя из вашего РМ.  Канал с новостями CScalp en/ru.  Открыть график | #ПробойУровня",-1001280426654
2024-04-04 12:35:42,"#SBER крупная заявка на покупку 17к лотов (55 026 000 руб) по цене 305.70 До плотности 25 пунктов (0,082%)  Устанавливайте бесплатный терминал для скальпинга CScalp и следите за плотностями в режиме реального времени.  Как отрабатывать такие ситуации смотрите здесь",-1001280426654
2024-04-04 11:01:01,"🔤🔤🔤🔤 🔤🔤🔤🔤🔤🔤  04.04 в 12:00 (МСК) на YouTube-канале CScalp TV проведем стрим: ""Торгуем вместе""  Ведущий - Андрей Демченко. Преподаватель школы трейдинга А-Лаб. Имеет 11 летний опыт торговли. Успешно торговал валюту, акции фьючерсы на ММВБ и криптовалюту. Профессиональный рекорд: 4,2 млн рублей за 1 месяц и 3,7 млн за 1 день.  Посмотреть стрим можно будет здесь🔗",-1001280426654
2024-04-03 20:15:45,"LONG #VTBR from 0.023965 р. stop loss 0.0237 р.  5m TF. Локально по данному активу наблюдается восходящий тренд движения, присутствует достаточно высокая активность покупателя и выросли торговые обьемы, цена стоит в боковику сегодня внутри которого мы видим поджатие к сопротивлению, ожидаю увидеть импульсный пробой в лонг и продолжения роста к отметке 0,024400  По вопросам сотрудничества писать сюда.  Открыть график | #ПробойУровня",-1001280426654
2024-04-03 18:49:20,"LONG #YNDX from 3 925 р. stop loss 3 860 р.  1h TF. Данный актив глобально продолжает торговаться в восходящем тренде движения, сверху оставили отличный часовой каскад после чего импульсно сняли всю ликвидность которая у нас сохранялась снизу и получили реакцию от покупателя, на младших ТФ цена консолидируется + имеем локальную наклонную, ожидаю увидеть продолжения роста в пробой отмеченной наклонной с потенциалом роста к отметке 4080  Бесплатный терминал для скальпинга здесь.  Открыть график | #ПробойНаклонки",-1001280426654
2024-04-03 14:20:17,"#LKOH крупная заявка на продажу 28к лотов (215 180 000 руб) по цене 7 685.0 До плотности 8 пунктов (0,058%)  Устанавливайте бесплатный терминал для скальпинга CScalp и следите за плотностями в режиме реального времени.  Как отрабатывать такие ситуации смотрите здесь",-1001280426654
2024-04-03 11:32:02,"LONG #CIAN from 885 р. stop loss 882.8 р.  15m TF. Бумага находится в восходящем и сформировала хаи, жду обязательного поджатия к уровню 885,0 и буду заходить в пробой. Цель взять импульс, стоп за локальную проторговку, когда нарисует.  Бесплатный курс трейдинга en/ru.  Открыть график | #ПробойУровня",-1001280426654
2024-04-03 10:40:24,"LONG #RNFT from 226.5 р. stop loss 221.9 р.  30m TF. Бумага находится в восходящем тренде и сформировала зону покупателя (226,5-222,8) где был выход цены на объемах. Жду подход цены к данной зоне и буду набирать позицию в лонг. Цель взять коррекцию, стоп за зону.  Сигналы для криптотрейдеров здесь.  Открыть график | #ОтскокОтУровня",-1001280426654
2024-04-03 10:23:31,"#ROSN крупная заявка на покупку 62к лотов (36 243 900 руб) по цене 575.30 До плотности 7 пунктов (0,052%)  Устанавливайте бесплатный терминал для скальпинга CScalp и следите за плотностями в режиме реального времени.  Как отрабатывать такие ситуации смотрите здесь",-1001280426654
2024-04-03 09:57:31,"SHORT #MGNT from 7 818 р. stop loss 7 842 р.  15m TF. Бумага обновила локальные минимумы. Цена закрепилась в нижней части движения, что говорит о силе продавцов. Сформировался наклонный уровень с закреплением ниже. Также закрепились ниже POC. Ожидаю нисходящее движение. Цели в районе 7738  По вопросам сотрудничества писать сюда.  Открыть график | #ПробойНаклонки",-1001280426654
2024-04-03 09:53:29,SHORT #TATN from 709.3 р. stop loss 711.8 р.  15m TF. После продолжительного восходящего движения актив ушел в консолидацию на старшем TF. Цена сформировала треугольник. Наблюдаем поджатие к нижней границе. Закрепились ниже POC. Ожидаю пробой и движение ниже. Цели в районе 700  По вопросам сотрудничества писать сюда.  Открыть график | #Треугольник,-1001280426654
2024-04-02 20:47:28,"SHORT #CHMF from 1 850 р. stop loss 1 877 р.  1h TF. По данному активу продолжается восходящий тренд движения, на текущих рассматриваю локальную коррекцию цены, сформировали отличную наклонную в шорт с множеством касаний и поджатием на текущих, после снятия ликвидности за максимумом 1895 активность продавца сильно выросла, ожидаю увидеть шорт к отметке 1805 где сможем получить реакцию от покупателя  Канал с новостями CScalp en/ru.  Открыть график | #ПробойНаклонки",-1001280426654
2024-04-02 17:43:01,"LONG #ROSN from 574 р. stop loss 567 р.  1h TF. Локально данный актив находится в восходящем тренде движения, после манипулятивного снятия ликвидности за минимумом 551 повысилась активность покупателя и выросли торговые обьемы, сформировали неплохой часовой каскад в лонг пробой которого ожидаю увидеть и поджатие к которому на текущих мы наблюдаем, рост рассматриваю в данной ситуации к отмеченной зоне интереса продавца на отметке 585  Стать автором канала en/ru.  Открыть график | #ПробойУровня",-1001280426654
